   3.9400000e+03   3.2316666e+01  -9.0083336e+01
   3.9430000e+03   3.2833332e+01  -9.8050003e+01
   3.9440000e+03   3.2783333e+01  -9.8266670e+01
   3.9450000e+03   3.8816666e+01  -9.2216667e+01
   3.9470000e+03   3.9299999e+01  -9.4716667e+01
   3.9510000e+03   3.2349998e+01  -9.4650002e+01
   3.9520000e+03   3.4833332e+01  -9.2266670e+01
   3.9660000e+03   3.8666668e+01  -9.0650002e+01
   3.9690000e+03   3.2216667e+01  -9.8183334e+01
   1.3802000e+04   3.8549999e+01  -8.9849998e+01
   1.3803000e+04   3.9250000e+01  -8.5900002e+01
   1.3806000e+04   3.6666668e+01  -8.7500000e+01
   1.3807000e+04   3.7900002e+01  -8.5966667e+01
   1.3812000e+04   3.9816666e+01  -8.2933334e+01
   1.3813000e+04   3.9783333e+01  -8.4099998e+01
   1.3814000e+04   3.5966667e+01  -8.9949997e+01
   1.3821000e+04   3.2383335e+01  -8.6349998e+01
   1.3822000e+04   3.4750000e+01  -8.2366669e+01
   1.3824000e+04   3.2016666e+01  -8.1133331e+01
   1.3825000e+04   3.3633335e+01  -8.8449997e+01
   1.3827000e+04   3.6000000e+01  -8.6533333e+01
   1.3829000e+04   3.2349998e+01  -8.5000000e+01
   1.3840000e+04   3.9816666e+01  -8.4033333e+01
   1.3841000e+04   3.9433334e+01  -8.3800003e+01
   1.3849000e+04   3.3966667e+01  -8.0483330e+01
   1.3850000e+04   3.2349998e+01  -8.6983330e+01
   1.3853000e+04   3.2133335e+01  -8.1199997e+01
   1.3860000e+04   3.2633335e+01  -8.3599998e+01
   1.3864000e+04   3.3933334e+01  -8.4533333e+01
   1.3865000e+04   3.2333332e+01  -8.8750000e+01
   1.3866000e+04   3.8366665e+01  -8.1599998e+01
   1.3867000e+04   3.9266666e+01  -8.1566666e+01
   1.3868000e+04   3.7083332e+01  -8.0783333e+01
   1.3871000e+04   3.3583332e+01  -8.5849998e+01
   1.3872000e+04   3.5599998e+01  -8.2533333e+01
   1.3873000e+04   3.3950001e+01  -8.3316666e+01
   1.3874000e+04   3.3650002e+01  -8.4416664e+01
   1.3875000e+04   3.3466667e+01  -8.2033333e+01
   1.3876000e+04   3.3566666e+01  -8.6750000e+01
   1.3877000e+04   3.6483334e+01  -8.2400002e+01
   1.3880000e+04   3.2900002e+01  -8.0033333e+01
   1.3881000e+04   3.5216667e+01  -8.0933334e+01
   1.3882000e+04   3.5033333e+01  -8.5199997e+01
   1.3883000e+04   3.3950001e+01  -8.1116669e+01
   1.3886000e+04   3.4849998e+01  -8.2349998e+01
   1.3891000e+04   3.5816666e+01  -8.3983330e+01
   1.3892000e+04   3.2833332e+01  -8.3566666e+01
   1.3893000e+04   3.5049999e+01  -8.9983330e+01
   1.3895000e+04   3.2299999e+01  -8.6400002e+01
   1.3896000e+04   3.4750000e+01  -8.7616669e+01
   1.3897000e+04   3.6116665e+01  -8.6683334e+01
   1.3902000e+04   3.4650002e+01  -9.9266670e+01
   1.3903000e+04   3.4299999e+01  -9.7016670e+01
   1.3907000e+04   3.2750000e+01  -9.6966667e+01
   1.3909000e+04   3.6333332e+01  -9.7900002e+01
   1.3910000e+04   3.2433334e+01  -9.9849998e+01
   1.3911000e+04   3.2783333e+01  -9.7433334e+01
   1.3919000e+04   3.5416668e+01  -9.7383331e+01
   1.3920000e+04   3.8950001e+01  -9.5666664e+01
   1.3921000e+04   3.9366665e+01  -9.4916664e+01
   1.3922000e+04   3.8799999e+01  -9.7650002e+01
   1.3923000e+04   3.3716667e+01  -9.6666664e+01
   1.3930000e+04   3.8733334e+01  -9.3566666e+01
   1.3939000e+04   3.3516666e+01  -9.1000000e+01
   1.3942000e+04   3.2516666e+01  -9.2050003e+01
   1.3944000e+04   3.2500000e+01  -9.3683334e+01
   1.3945000e+04   3.4650002e+01  -9.8383331e+01
   1.3947000e+04   3.9049999e+01  -9.6766670e+01
   1.3956000e+04   3.2333332e+01  -9.0216667e+01
   1.3957000e+04   3.2549999e+01  -9.3766670e+01
   1.3960000e+04   3.2849998e+01  -9.6849998e+01
   1.3961000e+04   3.2816666e+01  -9.7349998e+01
   1.3962000e+04   3.2433334e+01  -9.9683334e+01
   1.3963000e+04   3.4733334e+01  -9.2233330e+01
   1.3964000e+04   3.5333332e+01  -9.4366669e+01
   1.3965000e+04   3.4299999e+01  -9.7150002e+01
   1.3966000e+04   3.3983334e+01  -9.8516670e+01
   1.3967000e+04   3.5400002e+01  -9.7599998e+01
   1.3968000e+04   3.6200001e+01  -9.5900002e+01
   1.3969000e+04   3.6733334e+01  -9.7099998e+01
   1.3971000e+04   3.6233334e+01  -9.3116669e+01
   1.3972000e+04   3.2366665e+01  -9.5400002e+01
   1.3974000e+04   3.2616665e+01  -9.8900002e+01
   1.3975000e+04   3.6299999e+01  -9.9766670e+01
   1.3977000e+04   3.3450001e+01  -9.4000000e+01
   1.3978000e+04   3.3500000e+01  -9.0199997e+01
   1.3979000e+04   3.2400002e+01  -9.0783333e+01
   1.3980000e+04   3.7166668e+01  -9.8083336e+01
   1.3981000e+04   3.7666668e+01  -9.5483330e+01
   1.3982000e+04   3.9783333e+01  -9.3500000e+01
   1.3983000e+04   3.8966667e+01  -9.2366669e+01
   1.3984000e+04   3.9566666e+01  -9.7666664e+01
   1.3985000e+04   3.7766666e+01  -9.9966667e+01
   1.3986000e+04   3.8066666e+01  -9.7866669e+01
   1.3987000e+04   3.7150002e+01  -9.4500000e+01
   1.3988000e+04   3.9116665e+01  -9.4583336e+01
   1.3989000e+04   3.8333332e+01  -9.6199997e+01
   1.3990000e+04   3.8433334e+01  -9.5800003e+01
   1.3991000e+04   3.9099998e+01  -9.3199997e+01
   1.3992000e+04   3.8883335e+01  -9.1433334e+01
   1.3993000e+04   3.9766666e+01  -9.4916664e+01
   1.3994000e+04   3.8750000e+01  -9.0383331e+01
   1.3995000e+04   3.7216667e+01  -9.3250000e+01
   1.3996000e+04   3.9066666e+01  -9.5633331e+01
   1.3997000e+04   3.8116665e+01  -9.1766670e+01
   1.3998000e+04   3.7633335e+01  -9.7266670e+01
   1.3999000e+04   3.5366665e+01  -9.9183334e+01
   1.4801000e+04   4.2299999e+01  -8.5250000e+01
   1.4804000e+04   4.2616665e+01  -8.2816666e+01
   1.4805000e+04   4.1016666e+01  -8.5216667e+01
   1.4806000e+04   4.0299999e+01  -8.8150002e+01
   1.4808000e+04   4.4466667e+01  -8.3400002e+01
   1.4809000e+04   4.0483334e+01  -8.0216667e+01
   1.4810000e+04   4.1983334e+01  -8.7900002e+01
   1.4812000e+04   4.1283333e+01  -8.0199997e+01
   1.4813000e+04   4.1033333e+01  -8.1449997e+01
   1.4814000e+04   4.5066666e+01  -8.3433334e+01
   1.4815000e+04   4.2299999e+01  -8.5233330e+01
   1.4816000e+04   4.1233334e+01  -8.9616669e+01
   1.4817000e+04   4.4283333e+01  -8.5416664e+01
   1.4819000e+04   4.1783333e+01  -8.7750000e+01
   1.4820000e+04   4.1400002e+01  -8.1849998e+01
   1.4821000e+04   3.9983334e+01  -8.2866669e+01
   1.4822000e+04   4.2400002e+01  -8.3000000e+01
   1.4823000e+04   4.0683334e+01  -8.0633331e+01
   1.4824000e+04   4.5750000e+01  -8.7050003e+01
   1.4825000e+04   4.1016666e+01  -8.3666664e+01
   1.4826000e+04   4.2966667e+01  -8.3733330e+01
   1.4827000e+04   4.1000000e+01  -8.5216667e+01
   1.4828000e+04   4.3983334e+01  -8.4483330e+01
   1.4829000e+04   4.1533333e+01  -8.5800003e+01
   1.4830000e+04   4.2900002e+01  -8.5666664e+01
   1.4831000e+04   4.4516666e+01  -8.7966667e+01
   1.4833000e+04   4.2266666e+01  -8.4466667e+01
   1.4834000e+04   4.1500000e+01  -8.8166664e+01
   1.4835000e+04   4.0416668e+01  -8.6933334e+01
   1.4836000e+04   4.2783333e+01  -8.4599998e+01
   1.4837000e+04   4.3133335e+01  -8.9333336e+01
   1.4839000e+04   4.2950001e+01  -8.7900002e+01
   1.4840000e+04   4.3166668e+01  -8.6233330e+01
   1.4841000e+04   4.5566666e+01  -8.4783333e+01
   1.4842000e+04   4.0666668e+01  -8.9683334e+01
   1.4843000e+04   4.1783333e+01  -8.1099998e+01
   1.4844000e+04   4.2349998e+01  -8.9050003e+01
   1.4845000e+04   4.3533333e+01  -8.4083336e+01
   1.4846000e+04   4.1450001e+01  -8.2716667e+01
   1.4848000e+04   4.1700001e+01  -8.6316666e+01
   1.4849000e+04   4.1566666e+01  -8.3466667e+01
   1.4850000e+04   4.4733334e+01  -8.5583336e+01
   1.4852000e+04   4.1266666e+01  -8.0666664e+01
   1.4853000e+04   4.2233334e+01  -8.3533333e+01
   1.4854000e+04   4.0666668e+01  -8.6116669e+01
   1.4855000e+04   4.2083332e+01  -8.7833336e+01
   1.4856000e+04   4.2099998e+01  -8.3166664e+01
   1.4857000e+04   4.4716667e+01  -8.5550003e+01
   1.4860000e+04   4.2083332e+01  -8.0183334e+01
   1.4861000e+04   4.0450001e+01  -8.0000000e+01
   1.4881000e+04   4.1883335e+01  -8.7633331e+01
   1.4891000e+04   4.0816666e+01  -8.2516670e+01
   1.4892000e+04   4.1783333e+01  -8.7599998e+01
   1.4894000e+04   4.0183334e+01  -8.0650002e+01
   1.4895000e+04   4.0916668e+01  -8.1433334e+01
   1.4896000e+04   4.1033333e+01  -8.1483330e+01
   1.4897000e+04   4.4916668e+01  -8.9616669e+01
   1.4898000e+04   4.4483334e+01  -8.8133331e+01
   1.4904000e+04   4.0849998e+01  -9.6766670e+01
   1.4905000e+04   4.0733334e+01  -9.9000000e+01
   1.4908000e+04   4.3566666e+01  -9.6733330e+01
   1.4910000e+04   4.5866665e+01  -9.5383331e+01
   1.4911000e+04   4.4883335e+01  -9.3216667e+01
   1.4920000e+04   4.3933334e+01  -9.1283333e+01
   1.4921000e+04   4.3200001e+01  -9.0183334e+01
   1.4922000e+04   4.4883335e+01  -9.3216667e+01
   1.4923000e+04   4.1450001e+01  -9.0516670e+01
   1.4925000e+04   4.4000000e+01  -9.2449997e+01
   1.4926000e+04   4.5583332e+01  -9.4183334e+01
   1.4927000e+04   4.4933334e+01  -9.3066666e+01
   1.4928000e+04   4.5116665e+01  -9.5083336e+01
   1.4929000e+04   4.5450001e+01  -9.8433334e+01
   1.4930000e+04   4.1450001e+01  -9.5066666e+01
   1.4931000e+04   4.0783333e+01  -9.1116669e+01
   1.4932000e+04   4.1516666e+01  -9.0566666e+01
   1.4933000e+04   4.1533333e+01  -9.3650002e+01
   1.4934000e+04   4.2500000e+01  -9.0666664e+01
   1.4935000e+04   4.0966667e+01  -9.8316666e+01
   1.4936000e+04   4.4383335e+01  -9.8216667e+01
   1.4937000e+04   4.1633335e+01  -9.1550003e+01
   1.4938000e+04   4.0099998e+01  -9.2550003e+01
   1.4939000e+04   4.0849998e+01  -9.6766670e+01
   1.4940000e+04   4.3150002e+01  -9.3333336e+01
   1.4941000e+04   4.1983334e+01  -9.7433334e+01
   1.4942000e+04   4.1299999e+01  -9.5900002e+01
   1.4943000e+04   4.2383335e+01  -9.6366669e+01
   1.4944000e+04   4.3533333e+01  -9.6766670e+01
   1.4945000e+04   4.0450001e+01  -9.5366669e+01
   1.4946000e+04   4.4916668e+01  -9.7150002e+01
   1.4947000e+04   4.4883335e+01  -9.3216667e+01
   1.4948000e+04   4.1099998e+01  -9.2433334e+01
   1.4949000e+04   4.1116665e+01  -9.5900002e+01
   1.4950000e+04   4.1099998e+01  -9.2449997e+01
   1.4971000e+04   4.0816666e+01  -9.6699997e+01
   1.4990000e+04   4.1883335e+01  -9.1699997e+01
   1.4991000e+04   4.4866665e+01  -9.1483330e+01
   1.4992000e+04   4.4549999e+01  -9.5083336e+01
   1.4993000e+04   4.0650002e+01  -9.4000000e+01
   1.4994000e+04   4.0799999e+01  -9.9766670e+01
   1.4995000e+04   4.5799999e+01  -9.2666664e+01
   7.4401000e+04   3.9816666e+01  -9.4849998e+01
   7.9762000e+04   3.7200001e+01  -9.3300003e+01
   9.3801000e+04   3.4349998e+01  -8.5166664e+01
   9.3802000e+04   3.2016666e+01  -8.1133331e+01
   9.3803000e+04   3.5966667e+01  -8.5783333e+01
   9.3804000e+04   3.4916668e+01  -8.1949997e+01
   9.3806000e+04   3.3233334e+01  -8.7616669e+01
   9.3807000e+04   3.6133335e+01  -8.0233330e+01
   9.3808000e+04   3.6966667e+01  -8.6433334e+01
   9.3809000e+04   3.7000000e+01  -8.9166664e+01
   9.3812000e+04   3.9099998e+01  -8.4433334e+01
   9.3814000e+04   3.9049999e+01  -8.4666664e+01
   9.3815000e+04   3.9900002e+01  -8.4199997e+01
   9.3816000e+04   3.9150002e+01  -8.8550003e+01
   9.3817000e+04   3.8033333e+01  -8.7533333e+01
   9.3818000e+04   3.8416668e+01  -8.2500000e+01
   9.3819000e+04   3.9733334e+01  -8.6266670e+01
   9.3820000e+04   3.8033333e+01  -8.4599998e+01
   9.3821000e+04   3.8183334e+01  -8.5733330e+01
   9.3822000e+04   3.9750000e+01  -8.9683334e+01
   9.3823000e+04   3.9450001e+01  -8.7300003e+01
   9.3824000e+04   3.9950001e+01  -8.1900002e+01
   9.3825000e+04   3.7099998e+01  -8.9916664e+01
   9.3830000e+04   3.3866665e+01  -8.4300003e+01
   9.3831000e+04   3.2466667e+01  -8.0716667e+01
   9.3833000e+04   3.3916668e+01  -8.0800003e+01
   9.3834000e+04   3.9983334e+01  -8.2883331e+01
   9.3835000e+04   3.4183334e+01  -8.3683334e+01
   9.3839000e+04   3.5349998e+01  -8.9866669e+01
   9.3842000e+04   3.2516666e+01  -8.4933334e+01
   9.3844000e+04   3.2316666e+01  -8.0683334e+01
   9.3846000e+04   3.4500000e+01  -8.2716667e+01
   9.3862000e+04   3.4266666e+01  -8.8766670e+01
   9.3890000e+04   3.9150002e+01  -8.4516670e+01
   9.3891000e+04   3.9966667e+01  -8.3000000e+01
   9.3901000e+04   3.2733334e+01  -9.6966667e+01
   9.3903000e+04   3.2983334e+01  -9.7483330e+01
   9.3904000e+04   3.2816666e+01  -9.7349998e+01
   9.3905000e+04   3.7916668e+01  -9.7900002e+01
   9.3907000e+04   3.5633335e+01  -9.1183334e+01
   9.3908000e+04   3.5233334e+01  -9.7416664e+01
   9.3909000e+04   3.8833332e+01  -9.4883331e+01
   9.3910000e+04   3.8750000e+01  -9.0383331e+01
   9.3911000e+04   3.5349998e+01  -9.6949997e+01
   9.3912000e+04   3.6133335e+01  -9.0916664e+01
   9.3916000e+04   3.5150002e+01  -9.0050003e+01
   9.3917000e+04   3.2349998e+01  -9.0883331e+01
   9.3950000e+04   3.4916668e+01  -9.5766670e+01
   9.3958000e+04   3.8950001e+01  -9.2333336e+01
   9.3963000e+04   3.8633335e+01  -9.0199997e+01
   9.3985000e+04   3.2783333e+01  -9.8066666e+01
   9.3986000e+04   3.5000000e+01  -9.9050003e+01
   9.3988000e+04   3.4166668e+01  -9.1933334e+01
   9.3989000e+04   3.9933334e+01  -9.1199997e+01
   9.3990000e+04   3.9383335e+01  -9.9833336e+01
   9.3991000e+04   3.6133335e+01  -9.0933334e+01
   9.3992000e+04   3.3216667e+01  -9.2800003e+01
   9.3993000e+04   3.6000000e+01  -9.4166664e+01
   9.3994000e+04   3.9683334e+01  -9.1333336e+01
   9.3995000e+04   3.8299999e+01  -9.4333336e+01
   9.3996000e+04   3.7766666e+01  -9.0400002e+01
   9.3997000e+04   3.8866665e+01  -9.8816666e+01
   9.3999000e+04   3.2233334e+01  -9.0933334e+01
   9.4811000e+04   4.3133335e+01  -8.9333336e+01
   9.4814000e+04   4.4366665e+01  -8.4683334e+01
   9.4822000e+04   4.2200001e+01  -8.9099998e+01
   9.4823000e+04   4.0500000e+01  -8.0216667e+01
   9.4830000e+04   4.1599998e+01  -8.3800003e+01
   9.4833000e+04   4.0650002e+01  -8.6150002e+01
   9.4846000e+04   4.1983334e+01  -8.7900002e+01
   9.4847000e+04   4.2233334e+01  -8.3316666e+01
   9.4849000e+04   4.5066666e+01  -8.3566666e+01
   9.4860000e+04   4.2883335e+01  -8.5516670e+01
   9.4908000e+04   4.2400002e+01  -9.0699997e+01
   9.4910000e+04   4.2549999e+01  -9.2400002e+01
   9.4911000e+04   4.2866665e+01  -9.7400002e+01
   9.4915000e+04   4.2466667e+01  -9.8533333e+01
   9.4918000e+04   4.1366665e+01  -9.6016670e+01
   9.4930000e+04   4.3933334e+01  -9.0266670e+01
